9338 27 349  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 1.392010927200 --- hm: 312 cena: 312 --- 0.000002145767
9339 27 3133  1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 --- 1.390228033066 --- hm: 341 cena: 3133 --- 0.000004053116
9340 27 2970  1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 --- 1.387345075607 --- hm: 348 cena: 2970 --- 0.000004053116
9341 27 3977  1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 --- 1.388118982315 --- hm: 342 cena: 3956 --- 0.000003099442
9342 27 2954  1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 0 1 --- 1.388482093811 --- hm: 348 cena: 2934 --- 0.000002861023
9343 27 3156  1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 --- 1.393643856049 --- hm: 349 cena: 3153 --- 0.000003099442
9344 27 3490  1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 --- 1.372435092926 --- hm: 332 cena: 3441 --- 0.000002861023
9345 27 2884  1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 --- 1.368043899536 --- hm: 349 cena: 2884 --- 0.000002861023
9346 27 3124  0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 --- 1.378604173660 --- hm: 347 cena: 3117 --- 0.000002861023
9347 27 2545  0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 --- 1.387738943100 --- hm: 338 cena: 2545 --- 0.000004053116
9348 27 2846  0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 --- 1.385441064835 --- hm: 346 cena: 2845 --- 0.000003099442
9349 27 3019  1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 --- 1.362200021744 --- hm: 347 cena: 3019 --- 0.000004053116
