9162 20 2368  1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 --- 0.011198997498 --- hm: 233 cena: 2368 --- 0.000003099442
9163 20 2440  1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 --- 0.010793924332 --- hm: 248 cena: 2440 --- 0.000001907349
9164 20 1609  1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 --- 0.010802984238 --- hm: 244 cena: 1609 --- 0.000002145767
9165 20 249  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 0.010837078094 --- hm: 228 cena: 228 --- 0.000002145767
9166 20 2184  1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 --- 0.011032104492 --- hm: 247 cena: 2184 --- 0.000003099442
9167 20 1903  1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 --- 0.010977029800 --- hm: 243 cena: 1893 --- 0.000002861023
9168 20 2359  1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 --- 0.010879993439 --- hm: 235 cena: 2345 --- 0.000001907349
9169 20 2550  0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 --- 0.010810136795 --- hm: 249 cena: 2550 --- 0.000002145767
9170 20 2796  1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 --- 0.010881900787 --- hm: 236 cena: 2763 --- 0.000002145767
9171 20 1953  1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 --- 0.010900974274 --- hm: 241 cena: 1953 --- 0.000001907349
9172 20 2532  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 --- 0.010781049728 --- hm: 245 cena: 2532 --- 0.000001907349
9173 20 2347  1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 --- 0.010826110840 --- hm: 248 cena: 2347 --- 0.000001907349
9174 20 2684  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 --- 0.010707139969 --- hm: 240 cena: 2684 --- 0.000002145767
9175 20 1903  1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 --- 0.010629892349 --- hm: 244 cena: 1856 --- 0.000000953674
9176 20 2335  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 --- 0.010810136795 --- hm: 248 cena: 2335 --- 0.000002145767
9177 20 2365  1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 1 --- 0.010854959488 --- hm: 249 cena: 2365 --- 0.000001907349
9178 20 2249  1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 --- 0.010725021362 --- hm: 241 cena: 2249 --- 0.000000953674
9179 20 2041  1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 --- 0.010545969009 --- hm: 248 cena: 2039 --- 0.000001907349
9180 20 2273  1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 --- 0.010906934738 --- hm: 241 cena: 2246 --- 0.000002145767
9181 20 2435  1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 --- 0.010864019394 --- hm: 238 cena: 2435 --- 0.000002145767
9182 20 2508  1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 --- 0.010843992233 --- hm: 247 cena: 2443 --- 0.000002861023
9183 20 1863  1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 --- 0.010175943375 --- hm: 245 cena: 1863 --- 0.000003099442
9184 20 2959  1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 --- 0.010797023773 --- hm: 235 cena: 2928 --- 0.000002145767
9185 20 2411  1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 --- 0.010636091232 --- hm: 227 cena: 2373 --- 0.000001907349
9186 20 2456  1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 --- 0.010817050934 --- hm: 235 cena: 2408 --- 0.000001907349
9187 20 2333  1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 --- 0.010783195496 --- hm: 241 cena: 2326 --- 0.000002145767
9188 20 1983  1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 --- 0.010645866394 --- hm: 246 cena: 1983 --- 0.000001907349
9189 20 2041  0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 --- 0.010569095612 --- hm: 246 cena: 2029 --- 0.000002145767
9190 20 2338  1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 --- 0.010861873627 --- hm: 245 cena: 2338 --- 0.000001907349
9191 20 2818  1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 --- 0.010797977448 --- hm: 219 cena: 2818 --- 0.000000953674
9192 20 2441  1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 --- 0.010817050934 --- hm: 247 cena: 2441 --- 0.000001907349
9193 20 1821  1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 --- 0.010372877121 --- hm: 249 cena: 1821 --- 0.000001907349
9194 20 2721  1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 --- 0.010928153992 --- hm: 225 cena: 2721 --- 0.000002145767
9195 20 2421  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 --- 0.010909080505 --- hm: 242 cena: 2421 --- 0.000000953674
9196 20 2475  1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 --- 0.010977983475 --- hm: 232 cena: 2452 --- 0.000001907349
9197 20 2417  1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 --- 0.010472059250 --- hm: 240 cena: 2417 --- 0.000001907349
9198 20 2033  1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 --- 0.010830879211 --- hm: 244 cena: 2026 --- 0.000001907349
9199 20 2168  1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 --- 0.010725021362 --- hm: 247 cena: 2164 --- 0.000001907349
