9282 25 2694  1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 --- 0.371543884277 --- hm: 299 cena: 2685 --- 0.000003099442
9283 25 299  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 0.363280057907 --- hm: 288 cena: 288 --- 0.000002861023
9284 25 2953  1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 1 1 --- 0.356860160828 --- hm: 295 cena: 2915 --- 0.000005006790
9285 25 3071  1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 --- 0.366619825363 --- hm: 299 cena: 3061 --- 0.000003099442
9286 25 3024  1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 --- 0.373921871185 --- hm: 295 cena: 3024 --- 0.000002861023
9287 25 3088  1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 --- 0.387577056885 --- hm: 290 cena: 3088 --- 0.000004053116
9288 25 2971  1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 --- 0.368937015533 --- hm: 284 cena: 2949 --- 0.000002861023
9289 25 2543  1 0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0 0 1 1 1 --- 0.372167110443 --- hm: 298 cena: 2543 --- 0.000004053116
9290 25 2791  1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 0 --- 0.368470907211 --- hm: 288 cena: 2788 --- 0.000002861023
9291 25 3039  1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 --- 0.371352910995 --- hm: 298 cena: 3034 --- 0.000003814697
9292 25 2956  1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 --- 0.358762025833 --- hm: 290 cena: 2956 --- 0.000002861023
9293 25 3210  1 1 1 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 --- 0.364785194397 --- hm: 282 cena: 3164 --- 0.000002861023
9294 25 2746  1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 1 --- 0.358361959457 --- hm: 293 cena: 2746 --- 0.000002861023
9295 25 3170  1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 1 --- 0.371370792389 --- hm: 298 cena: 3170 --- 0.000002861023
9296 25 3297  1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 --- 0.369560956955 --- hm: 299 cena: 3297 --- 0.000002861023
9297 25 3135  1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 --- 0.371356010437 --- hm: 293 cena: 3082 --- 0.000003099442
9298 25 3011  1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 --- 0.370050907135 --- hm: 298 cena: 3011 --- 0.000003099442
9299 25 2901  1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 0 1 --- 0.369508028030 --- hm: 291 cena: 2901 --- 0.000001907349
