9214 22 2442  1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 --- 0.046152114868 --- hm: 230 cena: 2395 --- 0.000002861023
9215 22 2646  1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 0 1 --- 0.045043945312 --- hm: 230 cena: 2641 --- 0.000002145767
9216 22 1868  1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 --- 0.046359062195 --- hm: 244 cena: 1865 --- 0.000001907349
9217 22 2505  1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 --- 0.046633005142 --- hm: 249 cena: 2505 --- 0.000002861023
9218 22 2244  1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 --- 0.046504974365 --- hm: 244 cena: 2244 --- 0.000003099442
9219 22 2345  0 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 --- 0.046080112457 --- hm: 247 cena: 2295 --- 0.000003099442
9220 22 2651  1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 --- 0.046319007874 --- hm: 235 cena: 2571 --- 0.000003099442
9221 22 3032  1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 --- 0.046582937241 --- hm: 248 cena: 3030 --- 0.000001907349
9222 22 2393  1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 1 1 --- 0.049692153931 --- hm: 241 cena: 2361 --- 0.000002861023
9223 22 2811  1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 --- 0.048748016357 --- hm: 230 cena: 2770 --- 0.000002861023
9224 22 2315  1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 --- 0.047888994217 --- hm: 220 cena: 2226 --- 0.000003099442
9225 22 2564  1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 --- 0.046961069107 --- hm: 244 cena: 2541 --- 0.000002861023
9226 22 2250  1 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 --- 0.041496992111 --- hm: 223 cena: 2200 --- 0.000001907349
9227 22 2453  1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 --- 0.045111179352 --- hm: 236 cena: 2419 --- 0.000002861023
9228 22 2520  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 --- 0.046375036240 --- hm: 242 cena: 2511 --- 0.000001907349
9229 22 2157  1 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 0 --- 0.041069984436 --- hm: 240 cena: 2115 --- 0.000002145767
9230 22 2633  1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 --- 0.045214176178 --- hm: 245 cena: 2633 --- 0.000002861023
9231 22 2260  1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 1 0 1 --- 0.042126893997 --- hm: 244 cena: 2159 --- 0.000001907349
9232 22 2318  1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 --- 0.045902967453 --- hm: 249 cena: 2318 --- 0.000003099442
9233 22 2405  1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 --- 0.044115066528 --- hm: 222 cena: 2369 --- 0.000003099442
9234 22 2626  1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 --- 0.045090198517 --- hm: 249 cena: 2612 --- 0.000002145767
9235 22 2827  1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 --- 0.043533086777 --- hm: 248 cena: 2827 --- 0.000003099442
9236 22 2358  1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 --- 0.043198108673 --- hm: 243 cena: 2350 --- 0.000002861023
9237 22 249  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 0.045186042786 --- hm: 231 cena: 231 --- 0.000001907349
9238 22 2920  1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 --- 0.043649911880 --- hm: 243 cena: 2920 --- 0.000002861023
9239 22 2476  1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 --- 0.046580076218 --- hm: 235 cena: 2436 --- 0.000003099442
9240 22 2069  1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 --- 0.046900033951 --- hm: 246 cena: 2069 --- 0.000001907349
9241 22 2486  1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 --- 0.045459985733 --- hm: 247 cena: 2486 --- 0.000002145767
9242 22 2673  1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 --- 0.044532060623 --- hm: 246 cena: 2673 --- 0.000003099442
9243 22 2570  0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 --- 0.044655084610 --- hm: 247 cena: 2551 --- 0.000001907349
9244 22 2956  1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 --- 0.046789884567 --- hm: 230 cena: 2911 --- 0.000003099442
9245 22 2082  1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 1 1 --- 0.044351816177 --- hm: 232 cena: 2045 --- 0.000002145767
9246 22 2915  0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 --- 0.044398069382 --- hm: 247 cena: 2915 --- 0.000002145767
9247 22 2555  1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 --- 0.046018123627 --- hm: 246 cena: 2555 --- 0.000003099442
9248 22 2582  1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 --- 0.046674013138 --- hm: 244 cena: 2569 --- 0.000002145767
9249 22 2306  1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 --- 0.045877933502 --- hm: 244 cena: 2306 --- 0.000001907349
