9375 30 3394  1 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 --- 11.130050182343 --- hm: 383 cena: 3345 --- 0.000004053116
9376 30 3745  1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 --- 11.061406135559 --- hm: 396 cena: 3745 --- 0.000003099442
9377 30 3624  1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 --- 11.079379081726 --- hm: 395 cena: 3623 --- 0.000004053116
9378 30 3605  1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 --- 11.171247005463 --- hm: 394 cena: 3605 --- 0.000003814697
9379 30 3399  1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 1 0 1 --- 10.920380830765 --- hm: 394 cena: 3389 --- 0.000003814697
9380 30 399  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 --- 11.227283000946 --- hm: 377 cena: 377 --- 0.000001907349
9381 30 3711  1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 --- 11.211071014404 --- hm: 392 cena: 3665 --- 0.000004053116
9382 30 3875  1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 1 1 0 1 1 --- 11.184702873230 --- hm: 396 cena: 3875 --- 0.000002861023
9383 30 3598  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 0 1 0 --- 11.192193984985 --- hm: 382 cena: 3567 --- 0.000004053116
9384 30 4175  1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 --- 11.223881006241 --- hm: 399 cena: 4175 --- 0.000003814697
9385 30 3944  1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 --- 11.255895137787 --- hm: 399 cena: 3942 --- 0.000003814697
9386 30 3674  1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 --- 11.215095043182 --- hm: 388 cena: 3642 --- 0.000003099442
9387 30 3896  1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 --- 11.193799018860 --- hm: 383 cena: 3871 --- 0.000004053116
9388 30 3608  1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 --- 11.264019012451 --- hm: 389 cena: 3597 --- 0.000003814697
9389 30 3139  1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 0 1 --- 11.174470901489 --- hm: 390 cena: 3103 --- 0.000003814697
9390 30 3501  1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 --- 11.142400979996 --- hm: 393 cena: 3487 --- 0.000004053116
9391 30 3310  1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 0 --- 10.971007823944 --- hm: 394 cena: 3296 --- 0.000003814697
9392 30 3314  1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 --- 11.164710044861 --- hm: 395 cena: 3294 --- 0.000004053116
9393 30 3232  1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 --- 10.991538047791 --- hm: 374 cena: 3188 --- 0.000004053116
9394 30 3716  1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 --- 11.218557119370 --- hm: 396 cena: 3716 --- 0.000004053116
9395 30 3413  1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 --- 11.050873041153 --- hm: 386 cena: 3379 --- 0.000004053116
9396 30 4005  1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 --- 11.152231931686 --- hm: 395 cena: 4005 --- 0.000004053116
9397 30 3392  1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 --- 11.264396905899 --- hm: 393 cena: 3370 --- 0.000004053116
9398 30 3477  1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 --- 10.820370197296 --- hm: 396 cena: 3467 --- 0.000003099442
9399 30 3730  1 0 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 --- 10.983700037003 --- hm: 397 cena: 3730 --- 0.000003099442
