9415 32 4008  1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 --- 44.237711191177 --- hm: 449 cena: 4007 --- 0.000004053116
9416 32 3961  1 1 1 1 1 1 0 1 0 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 0 --- 44.483989953995 --- hm: 449 cena: 3961 --- 0.000004053116
9417 32 3389  1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 --- 44.334783077240 --- hm: 449 cena: 3389 --- 0.000004053116
9418 32 3837  1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 --- 44.317294836044 --- hm: 432 cena: 3824 --- 0.000004053116
9419 32 3428  1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 0 0 1 1 --- 44.176542997360 --- hm: 443 cena: 3428 --- 0.000004053116
9420 32 3681  0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 --- 44.329838991165 --- hm: 439 cena: 3675 --- 0.000004053116
9421 32 3459  1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 --- 44.432082176208 --- hm: 445 cena: 3459 --- 0.000004053116
9422 32 3806  1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 --- 45.020936012268 --- hm: 443 cena: 3796 --- 0.000003814697
9423 32 4196  1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 --- 43.643136024475 --- hm: 445 cena: 4196 --- 0.000004053116
9424 32 3474  1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0 1 --- 44.744284868240 --- hm: 440 cena: 3461 --- 0.000004053116
9425 32 4313  1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 --- 44.683178901672 --- hm: 439 cena: 4300 --- 0.000002861023
9426 32 4090  1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 --- 44.281535863876 --- hm: 449 cena: 4090 --- 0.000004053116
9427 32 3851  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 --- 44.148585081100 --- hm: 435 cena: 3841 --- 0.000003099442
9428 32 3762  1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 --- 44.217719078064 --- hm: 442 cena: 3762 --- 0.000004053116
9429 32 3581  1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0 --- 43.151575088501 --- hm: 443 cena: 3562 --- 0.000002861023
9430 32 3322  1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 1 0 1 --- 43.691006898880 --- hm: 449 cena: 3322 --- 0.000002861023
9431 32 3460  1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 --- 44.198724031448 --- hm: 448 cena: 3460 --- 0.000004053116
9432 32 4030  1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 --- 44.450078010559 --- hm: 442 cena: 4029 --- 0.000003814697
9433 32 3685  1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 --- 44.333311796188 --- hm: 441 cena: 3673 --- 0.000004053116
9434 32 3881  1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 --- 44.510300874710 --- hm: 447 cena: 3874 --- 0.000005006790
9435 32 3243  1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 --- 44.089769840240 --- hm: 438 cena: 3207 --- 0.000004053116
9436 32 4185  1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 --- 44.589716911316 --- hm: 442 cena: 4150 --- 0.000004053116
9437 32 3097  1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 1 1 --- 44.315773963928 --- hm: 442 cena: 3072 --- 0.000005006790
9438 32 3492  1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 --- 44.505817174911 --- hm: 447 cena: 3489 --- 0.000004053116
9439 32 2969  1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 --- 44.281719923019 --- hm: 434 cena: 2924 --- 0.000004053116
9440 32 3336  0 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 --- 44.741786956787 --- hm: 435 cena: 3260 --- 0.000003814697
9441 32 3890  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0 1 --- 44.369381904602 --- hm: 444 cena: 3890 --- 0.000004053116
9442 32 3890  1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 --- 43.931628942490 --- hm: 444 cena: 3890 --- 0.000004053116
9443 32 3128  1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 --- 44.396850824356 --- hm: 448 cena: 3128 --- 0.000003814697
9444 32 3666  1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 --- 44.258629083633 --- hm: 443 cena: 3664 --- 0.000004053116
9445 32 3544  1 1 1 0 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 --- 44.103188037872 --- hm: 444 cena: 3544 --- 0.000003814697
9446 32 3876  1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 --- 44.290829896927 --- hm: 446 cena: 3876 --- 0.000004053116
9447 32 3467  1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 --- 44.155089855194 --- hm: 433 cena: 3448 --- 0.000003814697
9448 32 4042  1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 --- 44.378247976303 --- hm: 429 cena: 4001 --- 0.000004053116
9449 32 3709  1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 --- 44.657390832901 --- hm: 447 cena: 3709 --- 0.000004053116
