9467 35 4990  0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 --- 360.971893072128 --- hm: 495 cena: 4956 --- 0.000005006790
9468 35 3797  1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 --- 361.915956974030 --- hm: 469 cena: 3728 --- 0.000005006790
9469 35 4334  1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 --- 366.861768007278 --- hm: 496 cena: 4334 --- 0.000005006790
9470 35 4001  0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 --- 357.467468023300 --- hm: 497 cena: 4001 --- 0.000005006790
9471 35 4328  1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 --- 360.088574886322 --- hm: 496 cena: 4328 --- 0.000005006790
9472 35 4676  1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 --- 357.243798971176 --- hm: 497 cena: 4676 --- 0.000005006790
9473 35 4150  1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 --- 363.033709049225 --- hm: 485 cena: 4101 --- 0.000005006790
9474 35 4363  1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 1 0 --- 360.653995037079 --- hm: 497 cena: 4363 --- 0.000005006790
9475 35 3921  1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 0 --- 357.026295900345 --- hm: 497 cena: 3921 --- 0.000005960464
9476 35 4199  0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 --- 358.889483928680 --- hm: 481 cena: 4140 --- 0.000004053116
9477 35 3523  1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 --- 358.006668806076 --- hm: 497 cena: 3514 --- 0.000004053116
9478 35 4515  1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 --- 359.089620113373 --- hm: 497 cena: 4515 --- 0.000003814697
9479 35 3423  1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 --- 365.582836151123 --- hm: 497 cena: 3422 --- 0.000003814697
9480 35 3610  0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 0 0 0 --- 358.382524013519 --- hm: 498 cena: 3594 --- 0.000004053116
9481 35 4654  1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 --- 357.025695800781 --- hm: 489 cena: 4651 --- 0.000005006790
9482 35 3706  1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0 1 --- 358.862663030624 --- hm: 476 cena: 3687 --- 0.000005006790
9483 35 3675  1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 --- 360.051573038101 --- hm: 497 cena: 3675 --- 0.000005006790
9484 35 4516  1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 --- 359.822734832764 --- hm: 495 cena: 4485 --- 0.000005006790
9485 35 4677  0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 --- 357.554976940155 --- hm: 491 cena: 4677 --- 0.000005006790
9486 35 3871  1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 --- 356.806128978729 --- hm: 499 cena: 3871 --- 0.000005006790
9487 35 4278  1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 1 --- 354.852220058441 --- hm: 496 cena: 4269 --- 0.000005006790
9488 35 3881  1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 --- 361.104840040207 --- hm: 496 cena: 3881 --- 0.000004053116
9489 35 4546  1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 --- 364.663006067276 --- hm: 497 cena: 4546 --- 0.000005006790
9490 35 3653  1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 1 1 1 0 1 1 1 1 --- 357.891146183014 --- hm: 496 cena: 3619 --- 0.000005006790
9491 35 3394  1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 1 0 --- 358.150910139084 --- hm: 499 cena: 3379 --- 0.000005006790
9492 35 4535  1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 1 1 --- 361.641577005386 --- hm: 495 cena: 4534 --- 0.000005006790
9493 35 4585  1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 --- 360.015009164810 --- hm: 486 cena: 4562 --- 0.000005006790
9494 35 4539  1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 0 1 1 1 --- 359.978018999100 --- hm: 499 cena: 4539 --- 0.000004053116
9495 35 4023  1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 --- 360.706191062927 --- hm: 491 cena: 4020 --- 0.000003814697
9496 35 4411  1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 --- 357.271138906479 --- hm: 492 cena: 4411 --- 0.000002861023
9497 35 4400  1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 --- 361.092427015305 --- hm: 497 cena: 4400 --- 0.000005006790
9498 35 3389  1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 --- 362.755338191986 --- hm: 498 cena: 3384 --- 0.000004053116
9499 35 4782  1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 --- 360.220621109009 --- hm: 498 cena: 4782 --- 0.000004768372
